State_name,FIPS_code,Area_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,State_code
Iowa,19105,Jones County,6572.0,4213.0,10989.0,2359.0,0.598052598052598,0.3833833833833834,0.2146692146692146,IA
Iowa,19107,Keokuk County,3797.0,1414.0,5303.0,2383.0,0.7160098057703187,0.2666415236658495,0.4493682821044691,IA
Iowa,19109,Kossuth County,6275.0,2696.0,9090.0,3579.0,0.6903190319031903,0.2965896589658965,0.3937293729372937,IA
Iowa,19111,Lee County,9773.0,6541.0,16734.0,3232.0,0.5840205569499223,0.390880841400741,0.1931397155491812,IA
Iowa,19113,Linn County,53364.0,70874.0,127458.0,-17510.0,0.4186790942898837,0.5560576817461438,-0.13737858745626,IA
Iowa,19115,Louisa County,3500.0,1726.0,5332.0,1774.0,0.6564141035258815,0.3237059264816204,0.3327081770442611,IA
Iowa,19117,Lucas County,3287.0,1284.0,4630.0,2003.0,0.7099352051835853,0.2773218142548596,0.4326133909287257,IA
Iowa,19119,Lyon County,5707.0,1067.0,6863.0,4640.0,0.83156054203701,0.1554713682063237,0.6760891738306862,IA
Iowa,19121,Madison County,6507.0,3134.0,9824.0,3373.0,0.6623574918566775,0.319014657980456,0.3433428338762214,IA
Iowa,19123,Mahaska County,8297.0,2894.0,11404.0,5403.0,0.7275517362329007,0.2537706068046299,0.4737811294282708,IA
Iowa,19125,Marion County,12663.0,6178.0,19232.0,6485.0,0.6584338602329451,0.3212354409317803,0.3371984193011648,IA
Iowa,19127,Marshall County,9571.0,8176.0,18136.0,1395.0,0.5277348919276577,0.4508160564622849,0.0769188354653727,IA
Iowa,19129,Mills County,5585.0,2508.0,8268.0,3077.0,0.6754958877600387,0.3033381712626996,0.3721577164973391,IA
Iowa,19131,Mitchell County,3677.0,2053.0,5822.0,1624.0,0.6315699072483683,0.3526279628993473,0.278941944349021,IA
Iowa,19133,Monona County,3248.0,1407.0,4728.0,1841.0,0.6869712351945855,0.2975888324873096,0.3893824027072758,IA
Iowa,19135,Monroe County,2975.0,1078.0,4088.0,1897.0,0.7277397260273972,0.2636986301369863,0.4640410958904109,IA
Iowa,19137,Montgomery County,3659.0,1583.0,5327.0,2076.0,0.6868781678242913,0.2971653838933734,0.3897127839309179,IA
Iowa,19139,Muscatine County,10823.0,9372.0,20671.0,1451.0,0.5235837646944995,0.453388805573025,0.0701949591214745,IA
Iowa,19141,O'Brien County,5861.0,1569.0,7551.0,4292.0,0.776188584293471,0.2077870480731029,0.5684015362203682,IA
Iowa,19143,Osceola County,2690.0,601.0,3328.0,2089.0,0.8082932692307693,0.1805889423076923,0.627704326923077,IA
Iowa,19145,Page County,5319.0,2086.0,7528.0,3233.0,0.7065621679064825,0.2770988310308183,0.4294633368756642,IA
Iowa,19147,Palo Alto County,3370.0,1519.0,4958.0,1851.0,0.6797095603065753,0.3063735377168213,0.3733360225897539,IA
Iowa,19149,Plymouth County,10492.0,3494.0,14188.0,6998.0,0.7394981674654638,0.2462644488299971,0.4932337186354666,IA
Iowa,19151,Pocahontas County,2826.0,933.0,3823.0,1893.0,0.7392100444676956,0.2440491760397593,0.4951608684279362,IA
Iowa,19153,Polk County,106800.0,146250.0,258755.0,-39450.0,0.4127456474271028,0.565206469440204,-0.1524608220131011,IA
Iowa,19155,Pottawattamie County,26247.0,18575.0,45744.0,7672.0,0.5737801678908709,0.4060641832808674,0.1677159846100034,IA
Iowa,19157,Poweshiek County,5657.0,4306.0,10140.0,1351.0,0.5578895463510848,0.42465483234714,0.1332347140039447,IA
Iowa,19159,Ringgold County,1968.0,709.0,2714.0,1259.0,0.7251289609432572,0.261238025055269,0.4638909358879882,IA
Iowa,19161,Sac County,4061.0,1389.0,5535.0,2672.0,0.7336946702800361,0.2509485094850948,0.4827461607949412,IA
Iowa,19163,Scott County,43683.0,46926.0,92599.0,-3243.0,0.471743755332131,0.5067657318113586,-0.0350219764792276,IA
Iowa,19165,Shelby County,4697.0,1959.0,6795.0,2738.0,0.691243561442237,0.2883002207505519,0.4029433406916851,IA
Iowa,19167,Sioux County,15680.0,3019.0,19051.0,12661.0,0.8230539079313421,0.1584693716865256,0.6645845362448165,IA
Iowa,19169,Story County,20340.0,29175.0,51038.0,-8835.0,0.3985265880324464,0.5716329009757436,-0.1731063129432972,IA
Iowa,19171,Tama County,5303.0,3577.0,9048.0,1726.0,0.5860963748894783,0.3953359858532272,0.1907603890362511,IA
Iowa,19173,Taylor County,2463.0,746.0,3249.0,1717.0,0.7580794090489381,0.2296091104955371,0.528470298553401,IA
Iowa,19175,Union County,4010.0,2061.0,6185.0,1949.0,0.6483427647534358,0.3332255456750202,0.3151172190784155,IA
Iowa,19177,Van Buren County,2859.0,875.0,3791.0,1984.0,0.7541545766288579,0.2308098127143234,0.5233447639145344,IA
Iowa,19179,Wapello County,9516.0,5821.0,15633.0,3695.0,0.6087123392822875,0.3723533550821979,0.2363589842000896,IA
Iowa,19181,Warren County,17782.0,12574.0,31039.0,5208.0,0.5728921679177809,0.4051032571925642,0.1677889107252166,IA
Iowa,19183,Washington County,6971.0,4561.0,11765.0,2410.0,0.5925201869953252,0.387675308117297,0.2048448788780281,IA
Iowa,19185,Wayne County,2338.0,727.0,3109.0,1611.0,0.752010292698617,0.2338372467031199,0.518173045995497,IA
Iowa,19187,Webster County,10938.0,6613.0,17822.0,4325.0,0.6137358321176074,0.3710582426214791,0.2426775894961283,IA
Iowa,19189,Winnebago County,3707.0,2135.0,5970.0,1572.0,0.6209380234505862,0.3576214405360134,0.2633165829145728,IA
Iowa,19191,Winneshiek County,6235.0,5617.0,12064.0,618.0,0.5168269230769231,0.4656001326259947,0.0512267904509284,IA
Iowa,19193,Woodbury County,25736.0,18704.0,45362.0,7032.0,0.5673471187337419,0.4123274987875314,0.1550196199462105,IA
Iowa,19195,Worth County,2738.0,1596.0,4418.0,1142.0,0.6197374377546401,0.3612494341330919,0.2584880036215481,IA
Iowa,19197,Wright County,4136.0,1996.0,6254.0,2140.0,0.6613367444835305,0.3191557403261912,0.3421810041573392,IA
Kansas,20001,Allen County,4155.0,1559.0,5842.0,2596.0,0.7112290311537145,0.2668606641561109,0.4443683669976035,KS
Kansas,20003,Anderson County,2874.0,765.0,3720.0,2109.0,0.7725806451612903,0.2056451612903226,0.5669354838709677,KS
Kansas,20005,Atchison County,4826.0,2314.0,7312.0,2512.0,0.6600109409190372,0.3164660831509847,0.3435448577680525,KS
Kansas,20007,Barber County,1992.0,284.0,2313.0,1708.0,0.8612191958495461,0.1227842628620838,0.7384349329874622,KS
Kansas,20009,Barton County,8480.0,2302.0,10961.0,6178.0,0.7736520390475322,0.2100173341848371,0.5636347048626951,KS
Kansas,20011,Bourbon County,4910.0,1505.0,6550.0,3405.0,0.749618320610687,0.2297709923664122,0.5198473282442748,KS
Kansas,20013,Brown County,3206.0,1088.0,4396.0,2118.0,0.7292993630573248,0.2474977252047315,0.4818016378525932,KS
Kansas,20015,Butler County,22250.0,9003.0,31946.0,13247.0,0.6964878232016528,0.2818193201026732,0.4146685030989795,KS
Kansas,20017,Chase County,1114.0,341.0,1478.0,773.0,0.7537212449255751,0.2307171853856563,0.5230040595399188,KS
Kansas,20019,Chautauqua County,1397.0,212.0,1634.0,1185.0,0.8549571603427173,0.1297429620563035,0.7252141982864138,KS
Kansas,20021,Cherokee County,6622.0,2163.0,8945.0,4459.0,0.7403018446059251,0.2418110676355505,0.4984907769703744,KS
Kansas,20023,Cheyenne County,1158.0,220.0,1400.0,938.0,0.8271428571428572,0.1571428571428571,0.67,KS
Kansas,20025,Clark County,885.0,143.0,1048.0,742.0,0.8444656488549618,0.1364503816793893,0.7080152671755725,KS
Kansas,20027,Clay County,3129.0,883.0,4134.0,2246.0,0.7568940493468795,0.2135945815191098,0.5432994678277697,KS
Kansas,20029,Cloud County,3182.0,893.0,4174.0,2289.0,0.7623382846190704,0.2139434595112601,0.5483948251078102,KS
Kansas,20031,Coffey County,3407.0,928.0,4448.0,2479.0,0.7659622302158273,0.2086330935251798,0.5573291366906474,KS
Kansas,20033,Comanche County,745.0,126.0,904.0,619.0,0.8241150442477876,0.1393805309734513,0.6847345132743363,KS
Kansas,20035,Cowley County,9442.0,4171.0,13911.0,5271.0,0.6787434404428151,0.2998346632161598,0.3789087772266552,KS
Kansas,20037,Crawford County,10045.0,6179.0,16718.0,3866.0,0.6008493838975955,0.3696016269888743,0.2312477569087211,KS
Kansas,20039,Decatur County,1232.0,208.0,1458.0,1024.0,0.8449931412894376,0.1426611796982167,0.7023319615912209,KS
Kansas,20041,Dickinson County,7045.0,2040.0,9246.0,5005.0,0.7619511139952412,0.2206359506813757,0.5413151633138654,KS
Kansas,20043,Doniphan County,2949.0,678.0,3674.0,2271.0,0.8026673924877518,0.1845400108873162,0.6181273816004355,KS
Kansas,20045,Douglas County,16737.0,39436.0,57540.0,-22699.0,0.2908759124087591,0.6853667014250956,-0.3944907890163365,KS
Kansas,20047,Edwards County,1127.0,267.0,1413.0,860.0,0.7975937721160651,0.1889596602972399,0.6086341118188252,KS
Kansas,20049,Elk County,1130.0,191.0,1347.0,939.0,0.8389012620638456,0.1417965850037119,0.6971046770601337,KS
Kansas,20051,Ellis County,9569.0,3633.0,13501.0,5936.0,0.7087623139026739,0.2690911784312273,0.4396711354714465,KS
Kansas,20053,Ellsworth County,2106.0,646.0,2806.0,1460.0,0.7505345687811832,0.2302209550962223,0.5203136136849609,KS
Kansas,20055,Finney County,7079.0,4155.0,11466.0,2924.0,0.6173905459619745,0.3623757195185766,0.2550148264433978,KS
Kansas,20057,Ford County,5763.0,2926.0,8850.0,2837.0,0.651186440677966,0.3306214689265537,0.3205649717514123,KS
Kansas,20059,Franklin County,8326.0,3623.0,12247.0,4703.0,0.6798399608067281,0.2958275496039846,0.3840124112027435,KS
Kansas,20061,Geary County,5193.0,3825.0,9311.0,1368.0,0.5577274191816132,0.4108044248738052,0.1469229943078079,KS
Kansas,20063,Gove County,1256.0,163.0,1433.0,1093.0,0.8764829030006979,0.1137473831123517,0.7627355198883462,KS
Kansas,20065,Graham County,1052.0,222.0,1302.0,830.0,0.8079877112135176,0.1705069124423963,0.6374807987711213,KS
Kansas,20067,Grant County,1910.0,497.0,2452.0,1413.0,0.7789559543230016,0.2026916802610114,0.5762642740619901,KS
Kansas,20069,Gray County,1871.0,337.0,2240.0,1534.0,0.8352678571428571,0.1504464285714285,0.6848214285714286,KS
Kansas,20071,Greeley County,537.0,77.0,629.0,460.0,0.8537360890302067,0.12241653418124,0.7313195548489666,KS
Kansas,20073,Greenwood County,2404.0,562.0,3030.0,1842.0,0.7933993399339934,0.1854785478547854,0.6079207920792079,KS
Kansas,20075,Hamilton County,684.0,134.0,837.0,550.0,0.8172043010752689,0.1600955794504181,0.6571087216248507,KS
Kansas,20077,Harper County,2128.0,453.0,2626.0,1675.0,0.8103579588728104,0.1725057121096725,0.6378522467631379,KS
Kansas,20079,Harvey County,10015.0,6652.0,17034.0,3363.0,0.58794176353176,0.3905130914641305,0.1974286720676294,KS
Kansas,20081,Haskell County,1103.0,261.0,1383.0,842.0,0.7975415762834418,0.1887201735357917,0.6088214027476501,KS
Kansas,20083,Hodgeman County,866.0,151.0,1033.0,715.0,0.8383349467570184,0.1461761858664085,0.6921587608906099,KS
Kansas,20085,Jackson County,4435.0,1852.0,6468.0,2583.0,0.6856833642547928,0.2863327149041434,0.3993506493506493,KS
Kansas,20087,Jefferson County,6193.0,3106.0,9581.0,3087.0,0.6463834672789897,0.32418327940716,0.3222001878718296,KS
Kansas,20089,Jewell County,1369.0,211.0,1608.0,1158.0,0.8513681592039801,0.1312189054726368,0.7201492537313433,KS
Kansas,20091,Johnson County,155631.0,184259.0,349386.0,-28628.0,0.4454414315399014,0.5273794599669134,-0.0819380284270119,KS
Kansas,20093,Kearny County,1134.0,255.0,1413.0,879.0,0.802547770700637,0.1804670912951167,0.6220806794055203,KS
Kansas,20095,Kingman County,3102.0,745.0,3929.0,2357.0,0.7895138712140494,0.1896156782896411,0.5998981929244083,KS
Kansas,20097,Kiowa County,957.0,153.0,1139.0,804.0,0.8402107111501317,0.1343283582089552,0.7058823529411764,KS
Kansas,20099,Labette County,5639.0,2607.0,8414.0,3032.0,0.6701925362491087,0.3098407416211077,0.360351794628001,KS
Kansas,20101,Lane County,757.0,114.0,888.0,643.0,0.8524774774774775,0.1283783783783783,0.7240990990990991,KS
Kansas,20103,Leavenworth County,21378.0,13753.0,36115.0,7625.0,0.591942406202409,0.3808112972449121,0.2111311089574969,KS
Kansas,20105,Lincoln County,1273.0,266.0,1570.0,1007.0,0.810828025477707,0.1694267515923566,0.6414012738853504,KS
Kansas,20107,Linn County,3940.0,863.0,4903.0,3077.0,0.8035896389965327,0.176014684886804,0.6275749541097286,KS
Kansas,20109,Logan County,1231.0,185.0,1437.0,1046.0,0.8566457898399443,0.1287404314544189,0.7279053583855254,KS
Kansas,20111,Lyon County,7381.0,5878.0,13622.0,1503.0,0.5418440757598003,0.4315078549405373,0.1103362208192629,KS
Kansas,20113,McPherson County,9562.0,3977.0,13868.0,5585.0,0.6895010095183155,0.2867753100663398,0.4027256994519757,KS
Kansas,20115,Marion County,4377.0,1463.0,5969.0,2914.0,0.7332886580666779,0.2450996816887251,0.4881889763779528,KS
Kansas,20117,Marshall County,3662.0,1239.0,5023.0,2423.0,0.7290463866215409,0.2466653394385825,0.4823810471829584,KS
Kansas,20119,Meade County,1508.0,261.0,1807.0,1247.0,0.8345323741007195,0.1444382955174322,0.6900940785832872,KS
Kansas,20121,Miami County,12116.0,5133.0,17624.0,6983.0,0.6874716295960055,0.2912505674080798,0.3962210621879256,KS
Kansas,20123,Mitchell County,2454.0,547.0,3039.0,1907.0,0.807502467917078,0.179993418887792,0.627509049029286,KS
Kansas,20125,Montgomery County,9768.0,3147.0,13177.0,6621.0,0.7412916445321394,0.2388252257721788,0.5024664187599606,KS
Kansas,20127,Morris County,2085.0,721.0,2849.0,1364.0,0.7318357318357318,0.253071253071253,0.4787644787644787,KS
Kansas,20129,Morton County,1004.0,147.0,1163.0,857.0,0.8632846087704213,0.1263972484952708,0.7368873602751504,KS
Kansas,20131,Nemaha County,4612.0,920.0,5625.0,3692.0,0.8199111111111111,0.1635555555555555,0.6563555555555556,KS
Kansas,20133,Neosho County,4795.0,1727.0,6629.0,3068.0,0.723336853220697,0.2605219490119173,0.4628149042087796,KS
Kansas,20135,Ness County,1315.0,147.0,1487.0,1168.0,0.8843308675184937,0.0988567585743107,0.785474108944183,KS
Kansas,20137,Norton County,1977.0,361.0,2390.0,1616.0,0.8271966527196652,0.1510460251046025,0.6761506276150627,KS
Kansas,20139,Osage County,5591.0,2099.0,7893.0,3492.0,0.7083491701507665,0.2659318383377676,0.4424173318129988,KS
Kansas,20141,Osborne County,1590.0,275.0,1899.0,1315.0,0.8372827804107424,0.1448130595050026,0.6924697209057398,KS
Kansas,20143,Ottawa County,2581.0,504.0,3159.0,2077.0,0.8170307059195948,0.1595441595441595,0.6574865463754352,KS
Kansas,20145,Pawnee County,2028.0,635.0,2712.0,1393.0,0.7477876106194691,0.2341445427728613,0.5136430678466077,KS
Kansas,20147,Phillips County,2388.0,318.0,2752.0,2070.0,0.8677325581395349,0.1155523255813953,0.7521802325581395,KS
Kansas,20149,Pottawatomie County,9247.0,3257.0,12815.0,5990.0,0.7215762777994538,0.2541552867733125,0.4674209910261412,KS
Kansas,20151,Pratt County,3087.0,924.0,4107.0,2163.0,0.7516435354273192,0.224981738495252,0.5266617969320672,KS
Kansas,20153,Rawlins County,1253.0,214.0,1496.0,1039.0,0.8375668449197861,0.1430481283422459,0.69451871657754,KS
Kansas,20155,Reno County,17948.0,8602.0,27245.0,9346.0,0.6587630757937236,0.3157276564507249,0.3430354193429987,KS
Kansas,20157,Republic County,2172.0,420.0,2643.0,1752.0,0.8217934165720772,0.1589103291713961,0.662883087400681,KS
Kansas,20159,Rice County,3187.0,953.0,4230.0,2234.0,0.7534278959810875,0.2252955082742316,0.5281323877068558,KS
Kansas,20161,Riley County,11174.0,11940.0,23855.0,-766.0,0.4684133305386711,0.5005239991616014,-0.0321106686229302,KS
Kansas,20163,Rooks County,2294.0,332.0,2661.0,1962.0,0.8620819240886884,0.1247651258925216,0.7373167981961668,KS
Kansas,20165,Rush County,1425.0,291.0,1748.0,1134.0,0.8152173913043478,0.1664759725400457,0.648741418764302,KS
Kansas,20167,Russell County,2765.0,591.0,3429.0,2174.0,0.8063575386410032,0.1723534558180227,0.6340040828229805,KS
Kansas,20169,Saline County,15313.0,8022.0,23911.0,7291.0,0.640416544686546,0.3354941240433273,0.3049224206432186,KS
Kansas,20171,Scott County,1991.0,290.0,2322.0,1701.0,0.8574504737295435,0.1248923341946597,0.7325581395348837,KS
Kansas,20173,Sedgwick County,117653.0,90820.0,213552.0,26833.0,0.550933730426313,0.4252828350940286,0.1256508953322843,KS
Kansas,20175,Seward County,3285.0,1736.0,5099.0,1549.0,0.6442439694057658,0.3404589135124534,0.3037850558933123,KS
Kansas,20177,Shawnee County,40443.0,43015.0,86122.0,-2572.0,0.4696012633241216,0.499465873992708,-0.0298646106685864,KS
Kansas,20179,Sheridan County,1237.0,144.0,1397.0,1093.0,0.8854688618468146,0.1030780243378668,0.7823908375089478,KS
Kansas,20181,Sherman County,2222.0,386.0,2673.0,1836.0,0.831275720164609,0.1444070332959222,0.6868686868686869,KS
Kansas,20183,Smith County,1734.0,328.0,2092.0,1406.0,0.8288718929254302,0.1567877629063097,0.6720841300191205,KS
Kansas,20185,Stafford County,1631.0,355.0,2017.0,1276.0,0.8086266732771443,0.1760039662865642,0.6326227069905801,KS
Kansas,20187,Stanton County,607.0,147.0,767.0,460.0,0.7913950456323338,0.1916558018252933,0.5997392438070404,KS
Kansas,20189,Stevens County,1731.0,233.0,1997.0,1498.0,0.8668002003004507,0.1166750125187781,0.7501251877816725,KS
Kansas,20191,Sumner County,7998.0,2551.0,10779.0,5447.0,0.7419983300862789,0.2366638834771314,0.5053344466091474,KS
Kansas,20193,Thomas County,3106.0,622.0,3794.0,2484.0,0.8186610437532946,0.1639430680021086,0.6547179757511861,KS
Kansas,20195,Trego County,1341.0,238.0,1603.0,1103.0,0.8365564566437929,0.148471615720524,0.6880848409232688,KS
Kansas,20197,Wabaunsee County,2813.0,956.0,3861.0,1857.0,0.7285677285677286,0.2476042476042476,0.4809634809634809,KS
Kansas,20199,Wallace County,762.0,44.0,817.0,718.0,0.9326805385556916,0.0538555691554467,0.8788249694002448,KS
Kansas,20201,Washington County,2332.0,467.0,2843.0,1865.0,0.8202602884277173,0.1642631023566655,0.6559971860710517,KS
Kansas,20203,Wichita County,803.0,147.0,961.0,656.0,0.8355879292403746,0.1529656607700312,0.6826222684703434,KS
Kansas,20205,Wilson County,3111.0,711.0,3899.0,2400.0,0.7978968966401642,0.1823544498589382,0.6155424467812259,KS
Kansas,20207,Woodson County,1189.0,283.0,1495.0,906.0,0.7953177257525084,0.1892976588628762,0.6060200668896321,KS
Kansas,20209,Wyandotte County,18512.0,35566.0,55107.0,-17054.0,0.3359282849728709,0.6453989511314352,-0.3094706661585642,KS
Kentucky,21001,Adair County,7276.0,1392.0,8768.0,5884.0,0.8298357664233577,0.1587591240875912,0.6710766423357664,KY
Kentucky,21003,Allen County,7587.0,1642.0,9364.0,5945.0,0.8102306706535668,0.1753524134985049,0.6348782571550619,KY
Kentucky,21005,Anderson County,9661.0,3348.0,13254.0,6313.0,0.7289120265580202,0.2526029877772748,0.4763090387807454,KY
Kentucky,21007,Ballard County,3356.0,825.0,4225.0,2531.0,0.7943195266272189,0.1952662721893491,0.5990532544378698,KY
Kentucky,21009,Barren County,14654.0,5127.0,20064.0,9527.0,0.7303628389154705,0.2555322966507177,0.4748305422647528,KY
Kentucky,21011,Bath County,3986.0,1573.0,5627.0,2413.0,0.7083703572063267,0.2795450506486582,0.4288253065576684,KY
Kentucky,21013,Bell County,8140.0,1789.0,10044.0,6351.0,0.8104340900039825,0.1781162883313421,0.6323178016726404,KY
Kentucky,21015,Boone County,44814.0,20901.0,66998.0,23913.0,0.668885638377265,0.3119645362548136,0.3569211021224514,KY
Kentucky,21017,Bourbon County,6190.0,3296.0,9648.0,2894.0,0.6415837479270315,0.3416252072968491,0.2999585406301824,KY
Kentucky,21019,Boyd County,14295.0,7083.0,21751.0,7212.0,0.657211162705163,0.325640200450554,0.331570962254609,KY
Kentucky,21021,Boyle County,8872.0,5298.0,14478.0,3574.0,0.6127918220748723,0.3659345213427269,0.2468573007321453,KY
Kentucky,21023,Bracken County,3398.0,800.0,4246.0,2598.0,0.8002826189354687,0.1884126236457842,0.6118699952896844,KY
Kentucky,21025,Breathitt County,4265.0,1301.0,5661.0,2964.0,0.7534004592828122,0.2298180533474651,0.5235824059353471,KY
Kentucky,21027,Breckinridge County,7701.0,2350.0,10201.0,5351.0,0.7549259876482698,0.2303695716106264,0.5245564160376434,KY
Kentucky,21029,Bullitt County,30708.0,10552.0,41998.0,20156.0,0.7311776751273871,0.2512500595266441,0.4799276156007429,KY
Kentucky,21031,Butler County,4960.0,1079.0,6125.0,3881.0,0.809795918367347,0.1761632653061224,0.6336326530612245,KY
Kentucky,21033,Caldwell County,4906.0,1433.0,6434.0,3473.0,0.7625116568231272,0.2227230338824992,0.5397886229406279,KY
Kentucky,21035,Calloway County,11352.0,5797.0,17457.0,5555.0,0.6502835538752363,0.3320730938878387,0.3182104599873976,KY
Kentucky,21037,Campbell County,28482.0,19374.0,48878.0,9108.0,0.5827161504153198,0.3963746470804861,0.1863415033348336,KY
Kentucky,21039,Carlisle County,2159.0,463.0,2638.0,1696.0,0.8184230477634572,0.1755117513267627,0.6429112964366945,KY
Kentucky,21041,Carroll County,2954.0,1116.0,4136.0,1838.0,0.7142166344294004,0.269825918762089,0.4443907156673114,KY
Kentucky,21043,Carter County,8775.0,2642.0,11586.0,6133.0,0.7573795960642155,0.2280338339375107,0.5293457621267047,KY
Kentucky,21045,Casey County,6179.0,918.0,7171.0,5261.0,0.8616650397434109,0.1280156184632547,0.7336494212801561,KY
Kentucky,21047,Christian County,15080.0,8296.0,23863.0,6784.0,0.6319406612747769,0.347651175459917,0.2842894858148598,KY
Kentucky,21049,Clark County,11811.0,6004.0,18139.0,5807.0,0.6511384310050168,0.3309995038315232,0.3201389271734935,KY
Kentucky,21051,Clay County,6677.0,831.0,7591.0,5846.0,0.8795942563562114,0.109471742853379,0.7701225135028323,KY
Kentucky,21053,Clinton County,4280.0,603.0,4932.0,3677.0,0.8678021086780211,0.1222627737226277,0.7455393349553934,KY
Kentucky,21055,Crittenden County,3451.0,731.0,4242.0,2720.0,0.8135313531353136,0.1723243752946723,0.6412069778406413,KY
Kentucky,21057,Cumberland County,2769.0,508.0,3309.0,2261.0,0.8368087035358114,0.1535207011181626,0.6832880024176488,KY
Kentucky,21059,Daviess County,31025.0,17286.0,49287.0,13739.0,0.629476332501471,0.3507212855316818,0.2787550469697891,KY
Kentucky,21061,Edmonson County,4828.0,1227.0,6132.0,3601.0,0.7873450750163079,0.2000978473581213,0.5872472276581866,KY
Kentucky,21063,Elliott County,2246.0,712.0,2995.0,1534.0,0.7499165275459099,0.2377295492487479,0.512186978297162,KY
Kentucky,21065,Estill County,5100.0,1355.0,6540.0,3745.0,0.7798165137614679,0.2071865443425076,0.5726299694189603,KY
Kentucky,21067,Fayette County,58860.0,90600.0,152912.0,-31740.0,0.3849272784346552,0.5924976457047191,-0.2075703672700638,KY
Kentucky,21069,Fleming County,5534.0,1474.0,7068.0,4060.0,0.7829654782116582,0.208545557441992,0.5744199207696661,KY
Kentucky,21071,Floyd County,12250.0,3884.0,16353.0,8366.0,0.7490980248272489,0.237509937014615,0.5115880878126338,KY
Kentucky,21073,Franklin County,12900.0,12652.0,26072.0,248.0,0.4947836759742252,0.48527155569193,0.0095121202822952,KY
Kentucky,21075,Fulton County,1606.0,794.0,2426.0,812.0,0.6619950535861501,0.3272877164056059,0.3347073371805441,KY
Kentucky,21077,Gallatin County,2955.0,822.0,3849.0,2133.0,0.7677318784099766,0.2135619641465315,0.5541699142634451,KY
Kentucky,21079,Garrard County,6754.0,1830.0,8706.0,4924.0,0.7757868136917069,0.2101998621640248,0.5655869515276821,KY
Kentucky,21081,Grant County,8725.0,2205.0,11108.0,6520.0,0.7854699315808427,0.1985055815628376,0.5869643500180051,KY
Kentucky,21083,Graves County,13206.0,3560.0,17019.0,9646.0,0.7759562841530054,0.2091779775544979,0.5667783065985075,KY
Kentucky,21085,Grayson County,9453.0,2400.0,11985.0,7053.0,0.7887359198998748,0.2002503128911139,0.588485607008761,KY
Kentucky,21087,Green County,4838.0,920.0,5812.0,3918.0,0.8324156916724019,0.1582931865106676,0.6741225051617343,KY
Kentucky,21089,Greenup County,13064.0,4873.0,18176.0,8191.0,0.71875,0.2681007922535211,0.4506492077464789,KY
Kentucky,21091,Hancock County,3145.0,1351.0,4587.0,1794.0,0.6856333115325921,0.2945280139524744,0.3911052975801177,KY
Kentucky,21093,Hardin County,29832.0,18101.0,48941.0,11731.0,0.6095502748207025,0.3698534970678981,0.2396967777528043,KY
Kentucky,21095,Harlan County,9367.0,1494.0,10971.0,7873.0,0.8537963722541245,0.1361771944216571,0.7176191778324674,KY
Kentucky,21097,Harrison County,6334.0,2400.0,8859.0,3934.0,0.7149791172818603,0.2709109380291229,0.4440681792527373,KY
Kentucky,21099,Hart County,6345.0,1908.0,8370.0,4437.0,0.7580645161290323,0.2279569892473118,0.5301075268817204,KY
Kentucky,21101,Henderson County,12730.0,7639.0,20697.0,5091.0,0.6150649852635648,0.3690873073392279,0.2459776779243369,KY
Kentucky,21103,Henry County,5843.0,2142.0,8110.0,3701.0,0.7204685573366214,0.264118372379778,0.4563501849568434,KY
Kentucky,21105,Hickman County,1714.0,458.0,2199.0,1256.0,0.7794452023647113,0.2082764893133242,0.5711687130513871,KY
Kentucky,21107,Hopkins County,15757.0,5439.0,21512.0,10318.0,0.7324748977314987,0.2528356266269989,0.4796392711044998,KY
Kentucky,21109,Jackson County,5453.0,605.0,6113.0,4848.0,0.8920333715033535,0.0989694094552592,0.7930639620480942,KY
Kentucky,21111,Jefferson County,150646.0,228358.0,386629.0,-77712.0,0.3896396804171441,0.590638570826296,-0.2009988904091519,KY
Kentucky,21113,Jessamine County,17096.0,8567.0,26280.0,8529.0,0.6505327245053273,0.3259893455098934,0.3245433789954338,KY
Kentucky,21115,Johnson County,8450.0,1608.0,10192.0,6842.0,0.8290816326530612,0.1577708006279435,0.6713108320251178,KY
Kentucky,21117,Kenton County,48129.0,32271.0,82198.0,15858.0,0.5855251952602253,0.3926007932066473,0.1929244020535779,KY
Kentucky,21119,Knott County,4780.0,1412.0,6252.0,3368.0,0.7645553422904671,0.2258477287268074,0.5387076135636597,KY
Kentucky,21121,Knox County,11012.0,2114.0,13273.0,8898.0,0.8296541851879756,0.159270699917125,0.6703834852708506,KY
Kentucky,21123,Larue County,5685.0,1504.0,7301.0,4181.0,0.7786604574715792,0.2059991781947678,0.5726612792768113,KY
Kentucky,21125,Laurel County,23237.0,4475.0,28111.0,18762.0,0.8266159154779268,0.1591903525310376,0.6674255629468892,KY
Kentucky,21127,Lawrence County,5633.0,1238.0,6955.0,4395.0,0.809920920201294,0.1780014378145219,0.6319194823867721,KY
Kentucky,21129,Lee County,2273.0,481.0,2801.0,1792.0,0.8114958943234559,0.1717243841485184,0.6397715101749375,KY
Kentucky,21131,Leslie County,4321.0,446.0,4813.0,3875.0,0.8977768543527945,0.0926656970704342,0.8051111572823603,KY
Kentucky,21133,Letcher County,7226.0,1799.0,9135.0,5427.0,0.7910235358511221,0.1969348659003831,0.594088669950739,KY
